,year_month,Product_Name_top5_per_state_others,Customer State,Order Item Quantity,year
6337,2016-08,Under Armour Girls' Toddler Spine Surge Runni,MD,18,2016
6338,2016-08,Under Armour Girls' Toddler Spine Surge Runni,MI,24,2016
6339,2016-08,Under Armour Girls' Toddler Spine Surge Runni,MN,6,2016
6340,2016-08,Under Armour Girls' Toddler Spine Surge Runni,MO,3,2016
6341,2016-08,Under Armour Girls' Toddler Spine Surge Runni,NC,10,2016
6342,2016-08,Under Armour Girls' Toddler Spine Surge Runni,NJ,5,2016
6343,2016-08,Under Armour Girls' Toddler Spine Surge Runni,NM,11,2016
6344,2016-08,Under Armour Girls' Toddler Spine Surge Runni,NY,71,2016
6345,2016-08,Under Armour Girls' Toddler Spine Surge Runni,OH,32,2016
6346,2016-08,Under Armour Girls' Toddler Spine Surge Runni,OK,3,2016
6347,2016-08,Under Armour Girls' Toddler Spine Surge Runni,OR,19,2016
6348,2016-08,Under Armour Girls' Toddler Spine Surge Runni,PA,8,2016
6349,2016-08,Under Armour Girls' Toddler Spine Surge Runni,PR,388,2016
6350,2016-08,Under Armour Girls' Toddler Spine Surge Runni,RI,1,2016
6351,2016-08,Under Armour Girls' Toddler Spine Surge Runni,TN,2,2016
6352,2016-08,Under Armour Girls' Toddler Spine Surge Runni,TX,41,2016
6353,2016-08,Under Armour Girls' Toddler Spine Surge Runni,UT,20,2016
6354,2016-08,Under Armour Girls' Toddler Spine Surge Runni,WA,12,2016
6355,2016-08,Under Armour Girls' Toddler Spine Surge Runni,WI,5,2016
6356,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,AR,1,2016
6357,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,AZ,9,2016
6358,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,CA,74,2016
6359,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,CO,4,2016
6360,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,CT,3,2016
6361,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,DC,1,2016
6362,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,DE,2,2016
6363,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,FL,15,2016
6364,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,GA,5,2016
6365,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,HI,9,2016
6366,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,IA,1,2016
6367,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,ID,1,2016
6368,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,IL,26,2016
6369,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,IN,3,2016
6370,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,KY,2,2016
6371,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,LA,3,2016
6372,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,MA,5,2016
6373,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,MD,2,2016
6374,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,MI,14,2016
6375,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,MN,7,2016
6376,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,MO,3,2016
6377,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,NC,3,2016
6378,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,ND,1,2016
6379,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,NJ,8,2016
6380,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,NM,6,2016
6381,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,NV,3,2016
6382,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,NY,33,2016
6383,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,OH,19,2016
6384,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,OR,7,2016
6385,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,PA,9,2016
6386,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,PR,183,2016
6387,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,SC,1,2016
6388,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,TN,4,2016
6389,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,TX,31,2016
6390,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,UT,3,2016
6391,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,VA,2,2016
6392,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,WA,2,2016
6393,2016-09,Field & Stream Sportsman 16 Gun Fire Safe,WI,3,2016
6394,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,AZ,12,2016
6395,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,CA,105,2016
6396,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,CO,6,2016
6397,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,CT,1,2016
6398,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,DC,5,2016
6399,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,DE,1,2016
6400,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,FL,21,2016
6401,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,GA,12,2016
6402,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,HI,9,2016
6403,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,ID,1,2016
6404,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,IL,32,2016
6405,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,IN,3,2016
6406,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,KS,1,2016
6407,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,LA,8,2016
6408,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,MA,4,2016
6409,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,MD,6,2016
6410,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,MI,17,2016
6411,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,MN,4,2016
6412,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,MO,1,2016
6413,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,MT,1,2016
6414,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,NC,9,2016
6415,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,NJ,11,2016
6416,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,NM,2,2016
6417,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,NV,3,2016
6418,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,NY,33,2016
6419,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,OH,8,2016
6420,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,OR,15,2016
6421,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,PA,17,2016
6422,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,PR,277,2016
6423,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,SC,2,2016
6424,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,TN,6,2016
6425,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,TX,31,2016
6426,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,UT,5,2016
6427,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,VA,7,2016
6428,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,WA,5,2016
6429,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,WI,1,2016
6430,2016-09,Nike Men's CJ Elite 2 TD Football Cleat,WV,2,2016
6431,2016-09,Nike Men's Dri-FIT Victory Golf Polo,AZ,24,2016
6432,2016-09,Nike Men's Dri-FIT Victory Golf Polo,CA,314,2016
6433,2016-09,Nike Men's Dri-FIT Victory Golf Polo,CO,15,2016
6434,2016-09,Nike Men's Dri-FIT Victory Golf Polo,CT,8,2016
6435,2016-09,Nike Men's Dri-FIT Victory Golf Polo,DC,2,2016
6436,2016-09,Nike Men's Dri-FIT Victory Golf Polo,DE,7,2016
6437,2016-09,Nike Men's Dri-FIT Victory Golf Polo,FL,63,2016
6438,2016-09,Nike Men's Dri-FIT Victory Golf Polo,GA,29,2016
6439,2016-09,Nike Men's Dri-FIT Victory Golf Polo,HI,14,2016
6440,2016-09,Nike Men's Dri-FIT Victory Golf Polo,ID,1,2016
6441,2016-09,Nike Men's Dri-FIT Victory Golf Polo,IL,78,2016
6442,2016-09,Nike Men's Dri-FIT Victory Golf Polo,IN,2,2016
6443,2016-09,Nike Men's Dri-FIT Victory Golf Polo,KS,6,2016
6444,2016-09,Nike Men's Dri-FIT Victory Golf Polo,KY,1,2016
6445,2016-09,Nike Men's Dri-FIT Victory Golf Polo,LA,14,2016
6446,2016-09,Nike Men's Dri-FIT Victory Golf Polo,MA,15,2016
6447,2016-09,Nike Men's Dri-FIT Victory Golf Polo,MD,14,2016
6448,2016-09,Nike Men's Dri-FIT Victory Golf Polo,MI,62,2016
6449,2016-09,Nike Men's Dri-FIT Victory Golf Polo,MN,7,2016
6450,2016-09,Nike Men's Dri-FIT Victory Golf Polo,MO,2,2016
6451,2016-09,Nike Men's Dri-FIT Victory Golf Polo,MT,5,2016
6452,2016-09,Nike Men's Dri-FIT Victory Golf Polo,NC,21,2016
6453,2016-09,Nike Men's Dri-FIT Victory Golf Polo,NJ,45,2016
6454,2016-09,Nike Men's Dri-FIT Victory Golf Polo,NM,15,2016
6455,2016-09,Nike Men's Dri-FIT Victory Golf Polo,NV,7,2016
6456,2016-09,Nike Men's Dri-FIT Victory Golf Polo,NY,115,2016
6457,2016-09,Nike Men's Dri-FIT Victory Golf Polo,OH,48,2016
6458,2016-09,Nike Men's Dri-FIT Victory Golf Polo,OR,18,2016
6459,2016-09,Nike Men's Dri-FIT Victory Golf Polo,PA,58,2016
6460,2016-09,Nike Men's Dri-FIT Victory Golf Polo,PR,670,2016
6461,2016-09,Nike Men's Dri-FIT Victory Golf Polo,SC,28,2016
6462,2016-09,Nike Men's Dri-FIT Victory Golf Polo,TN,19,2016
6463,2016-09,Nike Men's Dri-FIT Victory Golf Polo,TX,76,2016
6464,2016-09,Nike Men's Dri-FIT Victory Golf Polo,UT,21,2016
6465,2016-09,Nike Men's Dri-FIT Victory Golf Polo,VA,19,2016
6466,2016-09,Nike Men's Dri-FIT Victory Golf Polo,WA,7,2016
6467,2016-09,Nike Men's Dri-FIT Victory Golf Polo,WI,9,2016
6468,2016-09,Nike Men's Free 5.0+ Running Shoe,AZ,29,2016
6469,2016-09,Nike Men's Free 5.0+ Running Shoe,CA,199,2016
6470,2016-09,Nike Men's Free 5.0+ Running Shoe,CO,5,2016
6471,2016-09,Nike Men's Free 5.0+ Running Shoe,CT,4,2016
6472,2016-09,Nike Men's Free 5.0+ Running Shoe,DE,1,2016
6473,2016-09,Nike Men's Free 5.0+ Running Shoe,FL,30,2016
6474,2016-09,Nike Men's Free 5.0+ Running Shoe,GA,10,2016
6475,2016-09,Nike Men's Free 5.0+ Running Shoe,HI,10,2016
6476,2016-09,Nike Men's Free 5.0+ Running Shoe,IL,33,2016
6477,2016-09,Nike Men's Free 5.0+ Running Shoe,IN,3,2016
6478,2016-09,Nike Men's Free 5.0+ Running Shoe,LA,13,2016
6479,2016-09,Nike Men's Free 5.0+ Running Shoe,MA,12,2016
6480,2016-09,Nike Men's Free 5.0+ Running Shoe,MD,8,2016
6481,2016-09,Nike Men's Free 5.0+ Running Shoe,MI,22,2016
6482,2016-09,Nike Men's Free 5.0+ Running Shoe,MN,8,2016
6483,2016-09,Nike Men's Free 5.0+ Running Shoe,MO,5,2016
6484,2016-09,Nike Men's Free 5.0+ Running Shoe,NC,19,2016
6485,2016-09,Nike Men's Free 5.0+ Running Shoe,NJ,8,2016
6486,2016-09,Nike Men's Free 5.0+ Running Shoe,NV,1,2016
6487,2016-09,Nike Men's Free 5.0+ Running Shoe,NY,63,2016
6488,2016-09,Nike Men's Free 5.0+ Running Shoe,OH,49,2016
6489,2016-09,Nike Men's Free 5.0+ Running Shoe,OR,7,2016
6490,2016-09,Nike Men's Free 5.0+ Running Shoe,PA,29,2016
6491,2016-09,Nike Men's Free 5.0+ Running Shoe,PR,369,2016
6492,2016-09,Nike Men's Free 5.0+ Running Shoe,TN,9,2016
6493,2016-09,Nike Men's Free 5.0+ Running Shoe,TX,49,2016
6494,2016-09,Nike Men's Free 5.0+ Running Shoe,UT,12,2016
6495,2016-09,Nike Men's Free 5.0+ Running Shoe,VA,3,2016
6496,2016-09,Nike Men's Free 5.0+ Running Shoe,WA,2,2016
6497,2016-09,Nike Men's Free 5.0+ Running Shoe,WI,10,2016
6498,2016-09,O'Brien Men's Neoprene Life Vest,AZ,39,2016
6499,2016-09,O'Brien Men's Neoprene Life Vest,CA,259,2016
6500,2016-09,O'Brien Men's Neoprene Life Vest,CO,31,2016
6501,2016-09,O'Brien Men's Neoprene Life Vest,CT,8,2016
6502,2016-09,O'Brien Men's Neoprene Life Vest,DC,1,2016
6503,2016-09,O'Brien Men's Neoprene Life Vest,FL,23,2016
6504,2016-09,O'Brien Men's Neoprene Life Vest,GA,19,2016
6505,2016-09,O'Brien Men's Neoprene Life Vest,HI,14,2016
6506,2016-09,O'Brien Men's Neoprene Life Vest,ID,3,2016
6507,2016-09,O'Brien Men's Neoprene Life Vest,IL,72,2016
6508,2016-09,O'Brien Men's Neoprene Life Vest,IN,4,2016
6509,2016-09,O'Brien Men's Neoprene Life Vest,KS,3,2016
6510,2016-09,O'Brien Men's Neoprene Life Vest,KY,3,2016
6511,2016-09,O'Brien Men's Neoprene Life Vest,LA,12,2016
6512,2016-09,O'Brien Men's Neoprene Life Vest,MA,11,2016
6513,2016-09,O'Brien Men's Neoprene Life Vest,MD,20,2016
6514,2016-09,O'Brien Men's Neoprene Life Vest,MI,35,2016
6515,2016-09,O'Brien Men's Neoprene Life Vest,MN,2,2016
6516,2016-09,O'Brien Men's Neoprene Life Vest,MO,12,2016
6517,2016-09,O'Brien Men's Neoprene Life Vest,NC,22,2016
6518,2016-09,O'Brien Men's Neoprene Life Vest,ND,4,2016
6519,2016-09,O'Brien Men's Neoprene Life Vest,NJ,36,2016
6520,2016-09,O'Brien Men's Neoprene Life Vest,NM,10,2016
6521,2016-09,O'Brien Men's Neoprene Life Vest,NV,9,2016
6522,2016-09,O'Brien Men's Neoprene Life Vest,NY,93,2016
6523,2016-09,O'Brien Men's Neoprene Life Vest,OH,50,2016
6524,2016-09,O'Brien Men's Neoprene Life Vest,OR,19,2016
6525,2016-09,O'Brien Men's Neoprene Life Vest,PA,48,2016
6526,2016-09,O'Brien Men's Neoprene Life Vest,PR,715,2016
6527,2016-09,O'Brien Men's Neoprene Life Vest,RI,8,2016
6528,2016-09,O'Brien Men's Neoprene Life Vest,TN,10,2016
6529,2016-09,O'Brien Men's Neoprene Life Vest,TX,91,2016
6530,2016-09,O'Brien Men's Neoprene Life Vest,UT,13,2016
6531,2016-09,O'Brien Men's Neoprene Life Vest,VA,25,2016
6532,2016-09,O'Brien Men's Neoprene Life Vest,WA,10,2016
6533,2016-09,O'Brien Men's Neoprene Life Vest,WI,7,2016
6534,2016-09,Other,AZ,41,2016
6535,2016-09,Other,CA,276,2016
6536,2016-09,Other,CO,27,2016
6537,2016-09,Other,CT,11,2016
6538,2016-09,Other,DC,1,2016
6539,2016-09,Other,DE,10,2016
6540,2016-09,Other,FL,36,2016
6541,2016-09,Other,GA,19,2016
6542,2016-09,Other,HI,12,2016
6543,2016-09,Other,ID,2,2016
6544,2016-09,Other,IL,70,2016
6545,2016-09,Other,IN,8,2016
6546,2016-09,Other,KS,1,2016
6547,2016-09,Other,KY,16,2016
6548,2016-09,Other,LA,17,2016
6549,2016-09,Other,MA,23,2016
6550,2016-09,Other,MD,18,2016
6551,2016-09,Other,MI,39,2016
6552,2016-09,Other,MN,28,2016
6553,2016-09,Other,MO,19,2016
6554,2016-09,Other,NC,15,2016
6555,2016-09,Other,ND,3,2016
6556,2016-09,Other,NJ,32,2016
6557,2016-09,Other,NM,5,2016
6558,2016-09,Other,NV,15,2016
6559,2016-09,Other,NY,87,2016
6560,2016-09,Other,OH,45,2016
6561,2016-09,Other,OR,21,2016
6562,2016-09,Other,PA,49,2016
6563,2016-09,Other,PR,678,2016
6564,2016-09,Other,RI,2,2016
6565,2016-09,Other,SC,7,2016
6566,2016-09,Other,TN,24,2016
6567,2016-09,Other,TX,101,2016
6568,2016-09,Other,UT,18,2016
6569,2016-09,Other,VA,16,2016
6570,2016-09,Other,WA,15,2016
6571,2016-09,Other,WI,4,2016
6572,2016-09,Other,WV,3,2016
6573,2016-09,Pelican Sunstream 100 Kayak,AZ,10,2016
6574,2016-09,Pelican Sunstream 100 Kayak,CA,68,2016
6575,2016-09,Pelican Sunstream 100 Kayak,CO,3,2016
6576,2016-09,Pelican Sunstream 100 Kayak,CT,2,2016
6577,2016-09,Pelican Sunstream 100 Kayak,DC,1,2016
6578,2016-09,Pelican Sunstream 100 Kayak,FL,17,2016
6579,2016-09,Pelican Sunstream 100 Kayak,GA,2,2016
6580,2016-09,Pelican Sunstream 100 Kayak,HI,3,2016
6581,2016-09,Pelican Sunstream 100 Kayak,IA,1,2016
6582,2016-09,Pelican Sunstream 100 Kayak,ID,1,2016
6583,2016-09,Pelican Sunstream 100 Kayak,IL,18,2016
6584,2016-09,Pelican Sunstream 100 Kayak,IN,3,2016
6585,2016-09,Pelican Sunstream 100 Kayak,KY,1,2016
6586,2016-09,Pelican Sunstream 100 Kayak,LA,3,2016
6587,2016-09,Pelican Sunstream 100 Kayak,MA,5,2016
6588,2016-09,Pelican Sunstream 100 Kayak,MD,2,2016
6589,2016-09,Pelican Sunstream 100 Kayak,MI,10,2016
6590,2016-09,Pelican Sunstream 100 Kayak,MO,3,2016
6591,2016-09,Pelican Sunstream 100 Kayak,NC,8,2016
6592,2016-09,Pelican Sunstream 100 Kayak,NJ,12,2016
6593,2016-09,Pelican Sunstream 100 Kayak,NM,5,2016
6594,2016-09,Pelican Sunstream 100 Kayak,NV,3,2016
6595,2016-09,Pelican Sunstream 100 Kayak,NY,22,2016
6596,2016-09,Pelican Sunstream 100 Kayak,OH,19,2016
6597,2016-09,Pelican Sunstream 100 Kayak,OR,8,2016
6598,2016-09,Pelican Sunstream 100 Kayak,PA,10,2016
6599,2016-09,Pelican Sunstream 100 Kayak,PR,179,2016
6600,2016-09,Pelican Sunstream 100 Kayak,RI,1,2016
6601,2016-09,Pelican Sunstream 100 Kayak,SC,5,2016
6602,2016-09,Pelican Sunstream 100 Kayak,TN,4,2016
6603,2016-09,Pelican Sunstream 100 Kayak,TX,30,2016
6604,2016-09,Pelican Sunstream 100 Kayak,UT,3,2016
6605,2016-09,Pelican Sunstream 100 Kayak,VA,5,2016
6606,2016-09,Pelican Sunstream 100 Kayak,WA,3,2016
6607,2016-09,Pelican Sunstream 100 Kayak,WI,3,2016
6608,2016-09,Perfect Fitness Perfect Rip Deck,AZ,37,2016
6609,2016-09,Perfect Fitness Perfect Rip Deck,CA,332,2016
6610,2016-09,Perfect Fitness Perfect Rip Deck,CO,14,2016
6611,2016-09,Perfect Fitness Perfect Rip Deck,DC,5,2016
6612,2016-09,Perfect Fitness Perfect Rip Deck,DE,1,2016
6613,2016-09,Perfect Fitness Perfect Rip Deck,FL,76,2016
6614,2016-09,Perfect Fitness Perfect Rip Deck,GA,25,2016
6615,2016-09,Perfect Fitness Perfect Rip Deck,HI,17,2016
6616,2016-09,Perfect Fitness Perfect Rip Deck,IA,5,2016
6617,2016-09,Perfect Fitness Perfect Rip Deck,ID,9,2016
6618,2016-09,Perfect Fitness Perfect Rip Deck,IL,69,2016
6619,2016-09,Perfect Fitness Perfect Rip Deck,IN,17,2016
6620,2016-09,Perfect Fitness Perfect Rip Deck,KY,5,2016
6621,2016-09,Perfect Fitness Perfect Rip Deck,LA,14,2016
6622,2016-09,Perfect Fitness Perfect Rip Deck,MA,10,2016
6623,2016-09,Perfect Fitness Perfect Rip Deck,MD,15,2016
6624,2016-09,Perfect Fitness Perfect Rip Deck,MI,52,2016
6625,2016-09,Perfect Fitness Perfect Rip Deck,MN,6,2016
6626,2016-09,Perfect Fitness Perfect Rip Deck,MO,8,2016
6627,2016-09,Perfect Fitness Perfect Rip Deck,NC,34,2016
6628,2016-09,Perfect Fitness Perfect Rip Deck,NJ,50,2016
6629,2016-09,Perfect Fitness Perfect Rip Deck,NM,17,2016
6630,2016-09,Perfect Fitness Perfect Rip Deck,NV,4,2016
6631,2016-09,Perfect Fitness Perfect Rip Deck,NY,126,2016
6632,2016-09,Perfect Fitness Perfect Rip Deck,OH,51,2016
6633,2016-09,Perfect Fitness Perfect Rip Deck,OR,19,2016
6634,2016-09,Perfect Fitness Perfect Rip Deck,PA,57,2016
6635,2016-09,Perfect Fitness Perfect Rip Deck,PR,919,2016
6636,2016-09,Perfect Fitness Perfect Rip Deck,SC,7,2016
6637,2016-09,Perfect Fitness Perfect Rip Deck,TN,11,2016
6638,2016-09,Perfect Fitness Perfect Rip Deck,TX,150,2016
6639,2016-09,Perfect Fitness Perfect Rip Deck,UT,28,2016
6640,2016-09,Perfect Fitness Perfect Rip Deck,VA,13,2016
6641,2016-09,Perfect Fitness Perfect Rip Deck,WA,9,2016
6642,2016-09,Perfect Fitness Perfect Rip Deck,WI,8,2016
6643,2016-09,Perfect Fitness Perfect Rip Deck,WV,4,2016
6644,2016-09,Under Armour Girls' Toddler Spine Surge Runni,AZ,10,2016
6645,2016-09,Under Armour Girls' Toddler Spine Surge Runni,CA,147,2016
6646,2016-09,Under Armour Girls' Toddler Spine Surge Runni,DC,1,2016
6647,2016-09,Under Armour Girls' Toddler Spine Surge Runni,FL,20,2016
6648,2016-09,Under Armour Girls' Toddler Spine Surge Runni,GA,27,2016
6649,2016-09,Under Armour Girls' Toddler Spine Surge Runni,HI,19,2016
6650,2016-09,Under Armour Girls' Toddler Spine Surge Runni,IL,30,2016
6651,2016-09,Under Armour Girls' Toddler Spine Surge Runni,IN,6,2016
6652,2016-09,Under Armour Girls' Toddler Spine Surge Runni,KS,5,2016
6653,2016-09,Under Armour Girls' Toddler Spine Surge Runni,KY,4,2016
6654,2016-09,Under Armour Girls' Toddler Spine Surge Runni,LA,6,2016
6655,2016-09,Under Armour Girls' Toddler Spine Surge Runni,MA,2,2016
6656,2016-09,Under Armour Girls' Toddler Spine Surge Runni,MD,23,2016
6657,2016-09,Under Armour Girls' Toddler Spine Surge Runni,MI,11,2016
6658,2016-09,Under Armour Girls' Toddler Spine Surge Runni,MN,3,2016
6659,2016-09,Under Armour Girls' Toddler Spine Surge Runni,NC,17,2016
6660,2016-09,Under Armour Girls' Toddler Spine Surge Runni,NJ,10,2016
6661,2016-09,Under Armour Girls' Toddler Spine Surge Runni,NV,9,2016
6662,2016-09,Under Armour Girls' Toddler Spine Surge Runni,NY,50,2016
6663,2016-09,Under Armour Girls' Toddler Spine Surge Runni,OH,26,2016
6664,2016-09,Under Armour Girls' Toddler Spine Surge Runni,PA,47,2016
6665,2016-09,Under Armour Girls' Toddler Spine Surge Runni,PR,412,2016
6666,2016-09,Under Armour Girls' Toddler Spine Surge Runni,TN,7,2016
6667,2016-09,Under Armour Girls' Toddler Spine Surge Runni,TX,40,2016
6668,2016-09,Under Armour Girls' Toddler Spine Surge Runni,UT,13,2016
6669,2016-09,Under Armour Girls' Toddler Spine Surge Runni,VA,10,2016
6670,2016-09,Under Armour Girls' Toddler Spine Surge Runni,WI,4,2016
6671,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,AL,1,2016
6672,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,AR,2,2016
6673,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,AZ,9,2016
6674,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,CA,81,2016
6675,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,CO,10,2016
6676,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,CT,2,2016
6677,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,DE,2,2016
6678,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,FL,23,2016
6679,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,GA,7,2016
6680,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,HI,1,2016
6681,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,ID,1,2016
6682,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,IL,25,2016
6683,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,IN,1,2016
6684,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,KS,1,2016
6685,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,KY,1,2016
6686,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,LA,4,2016
6687,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,MA,6,2016
6688,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,MD,6,2016
6689,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,MI,13,2016
6690,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,MN,2,2016
6691,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,MO,2,2016
6692,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,NC,7,2016
6693,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,NJ,10,2016
6694,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,NM,4,2016
6695,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,NV,4,2016
6696,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,NY,26,2016
6697,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,OH,13,2016
6698,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,OK,2,2016
6699,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,OR,7,2016
6700,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,PA,16,2016
6701,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,PR,180,2016
6702,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,RI,1,2016
6703,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,SC,1,2016
6704,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,TN,3,2016
6705,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,TX,23,2016
6706,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,UT,2,2016
6707,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,VA,4,2016
6708,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,WA,3,2016
6709,2016-10,Field & Stream Sportsman 16 Gun Fire Safe,WI,3,2016
6710,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,AL,1,2016
6711,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,AR,1,2016
6712,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,AZ,15,2016
6713,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,CA,107,2016
6714,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,CO,9,2016
6715,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,CT,4,2016
6716,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,DC,2,2016
6717,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,FL,19,2016
6718,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,GA,9,2016
6719,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,HI,2,2016
6720,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,ID,1,2016
6721,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,IL,33,2016
6722,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,KS,3,2016
6723,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,KY,1,2016
6724,2016-10,Nike Men's CJ Elite 2 TD Football Cleat,LA,3,2016
